internal_id,place_type,name_en,name_bn,parent_id,parent_name,website,wikipedia_title,wikipedia_url,r2_image_url,original_image_url,summary,enriched
DIST_11,District,Bandarban,বান্দরবান,DIV_1,,www.bandarban.gov.bd,বান্দরবান জেলা,https://bn.wikipedia.org/wiki/%E0%A6%AC%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A6%B0%E0%A6%AC%E0%A6%BE%E0%A6%A8%20%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/districts/bandarban_dist_11.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d4/Nilachol%2C_Bandarban%2C_Bangladesh_%2806%29.jpg/960px-Nilachol%2C_Bandarban%2C_Bangladesh_%2806%29.jpg?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,"বান্দরবান জেলা বাংলাদেশের দক্ষিণ-পূর্বাঞ্চলে অবস্থিত চট্টগ্রাম বিভাগের একটি প্রশাসনিক অঞ্চল। পূর্ব রাঙ্গামাটি, খাগড়াছড়ি ও বান্দরবান একসাথে একটি জেলা ছিল। ১৯৮৪ সালে এরশাদ সরকারের আমলে পার্বত্য চট্টগ্রামের লামা ও বান্দরবান এই দুই মহকুমা নিয়ে বান্দরবান  জেলা গঠন করা হয়। ১৮৬০ সালের আগে এই জেলা চট্টগ্রাম জেলার অংশ ছিল। ১৮৬০ সালে চট্টগ্রামকে ভেঙে পার্বত্য চট্টগ্রাম গঠন করে ব্রিটিশ সরকার। বান্দরবান  একটি পার্বত্য জেলা। বান্দরবান জেলার মোট আয়তন ৪৪৭৯.০২ বর্গ কিলোমিটার।",True
DIST_12,District,Sirajganj,সিরাজগঞ্জ,DIV_2,,www.sirajganj.gov.bd,সিরাজগঞ্জ জেলা,https://bn.wikipedia.org/wiki/%E0%A6%B8%E0%A6%BF%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A6%97%E0%A6%9E%E0%A7%8D%E0%A6%9C%20%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/districts/sirajganj_dist_12.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ad/Al-Aman_Bahela_Khatun_Mosque_30.jpg/960px-Al-Aman_Bahela_Khatun_Mosque_30.jpg?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,"সিরাজগঞ্জ জেলা বাংলাদেশের উত্তর-পশ্চিমাঞ্চলের অন্যতম গুরুত্বপূর্ণ জেলা। সিরাজগঞ্জ বাংলাদেশের একটি “এ” শ্রেণীভুক্ত জেলা। ২০২২ সালের আদমশুমারী অনুযায়ী সিরাজগঞ্জ জেলার জনসংখ্যা ৩৩,৫৭,৭০৬ জন। তাঁতশিল্প এ জেলাকে বিশ্বের দরবারে পরিচিত করেছে। যমুনা সেতু এবং সিরাজগঞ্জ শহররক্ষা বাঁধের অপূর্ব সৌন্দর্য এ জেলাকে পর্যটনসমৃদ্ধ জেলার খ্যাতি এনে দিয়েছে।",True
DIST_13,District,Pabna,পাবনা,DIV_2,,www.pabna.gov.bd,পাবনা জেলা,https://bn.wikipedia.org/wiki/%E0%A6%AA%E0%A6%BE%E0%A6%AC%E0%A6%A8%E0%A6%BE%20%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/districts/pabna_dist_13.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/Tarash_Bhaban_Pabna.jpg/960px-Tarash_Bhaban_Pabna.jpg?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,"পাবনা জেলা বাংলাদেশের মধ্য ভাগের একটি ঐতিহ্যবাহী জেলা ও প্রশাসনিক অঞ্চল। এ জেলার উত্তর-পশ্চিম কোণে নাটোর, উত্তরে সিরাজগন্জ, পূর্ব দিকে মানিকগন্জ, দক্ষিণ-পূর্বকোণে রাজবাড়ি এবং দক্ষিণ-পশ্চিমকোণে কুষ্টিয়া জেলা অবস্থিত।  উপজেলার সংখ্যানুসারে পাবনা বাংলাদেশের একটি “এ” শ্রেণিভুক্ত জেলা। পাবনা জেলা পদ্মা নদীর তীরে অবস্থিত। আর এই জেলার মধ্য দিয়েই বয়ে গিয়েছে ইছামতি নদী। এই জেলার ঈশ্বরদী উপজেলায় ঐতিহাসিক হার্ডিঞ্জ সেতু  এর এর পাশেই লালন শাহ সেতু অবস্থিত। মজার বিষয় হলো, বাংলাদেশের সব চেয়ে বড় রেলওয়ে জংশন এই ঈশ্বরদীতেই অবস্থিত।",True
DIST_14,District,Bogura,বগুড়া,DIV_2,,www.bogra.gov.bd,বগুড়া জেলা,https://bn.wikipedia.org/wiki/%E0%A6%AC%E0%A6%97%E0%A7%81%E0%A6%A1%E0%A6%BC%E0%A6%BE%20%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/districts/bogura_dist_14.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b8/Kherua_Mosque.jpg/960px-Kherua_Mosque.jpg?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,"বগুড়া জেলা বাংলাদেশের উত্তর-পশ্চিমাঞ্চলের রাজশাহী বিভাগের একটি শিল্প শহর। সংখ্যানুসারে বগুড়া বাংলাদেশের একটি “এ” শ্রেণীভুক্ত জেলা। বাংলার একজন স্বাধীন সুলতান (১২৮৭–১২৯১) নাসিরউদ্দিন বগরা খানের নামানুসারে এই জেলার নামকরণ করা হয় বগড়া। যা কালের বিবর্তনে বগুড়াতে রুপান্তরিত হয়। বাংলাদেশের উত্তরবঙ্গে এক ঐতিহ্যবাহী প্রাচীন জনপদ গড়ে উঠেছিল এই বগুড়ায়। প্রাচীন পুণ্ড্র রাজ্যের রাজধানী পুণ্ড্রবর্ধনের বর্তমান নাম মহাস্থানগড়, যা বগুড়া জেলায় অবস্থিত এবং এটি একটি প্রত্নতাত্ত্বিক স্থান হিসেবে পরিচিত।",True
DIST_15,District,Rajshahi,রাজশাহী,DIV_2,,www.rajshahi.gov.bd,রাজশাহী জেলা,https://bn.wikipedia.org/wiki/%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A6%B6%E0%A6%BE%E0%A6%B9%E0%A7%80%20%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/districts/rajshahi_dist_15.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/Sagor_Para%2C_Rajshahi.jpeg/960px-Sagor_Para%2C_Rajshahi.jpeg?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,রাজশাহী জেলা বাংলাদেশের উত্তর-পশ্চিমাঞ্চলীয় সীমান্তবর্তী একটি জেলা ও বিভাগীয় শহর। এটি রাজশাহী বিভাগের সবচেয়ে বৃহত্তম ও প্রধান প্রশাসনিক অঞ্চল। অবস্থানগত কারণে এটি বাংলাদেশের একটি বিশেষ শ্রেণীভুক্ত জেলা। রাজশাহী জেলা বাংলাদেশের পুরাতন জেলাগুলোর অন্যতম প্রধান একটি জেলা। আমের রাজ্য হিসেবে ছাড়াও প্রাকৃতিক সৌন্দর্য ও পরিষ্কার পরিচ্ছন্ন জেলা হিসেবে দেশব্যাপী বিখ্যাত রাজশাহী। এছাড়াও সব ধরনের শাক-সবজি উদ্বৃত্তের কারণে রাজশাহীকে সবজিভান্ডার বলা হয়। প্রায় সব ধরনের ফল ও ফসল উৎপাদনে রাজশাহী সারাদেশে বিশেষ পরিচিত। একইসাথে দেশের সর্বোচ্চ পান উৎপাদন হয় রাজশাহীতে।,True
DIST_16,District,Natore,নাটোর,DIV_2,,www.natore.gov.bd,নাটোর জেলা,https://bn.wikipedia.org/wiki/%E0%A6%A8%E0%A6%BE%E0%A6%9F%E0%A7%8B%E0%A6%B0%20%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/districts/natore_dist_16.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2f/Natore_Uttara_GanoBhaban1_%28Prime_Minister%27s_Residence%29.JPG/960px-Natore_Uttara_GanoBhaban1_%28Prime_Minister%27s_Residence%29.JPG?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,"নাটোর জেলা  বাংলাদেশের রাজশাহী বিভাগে অবস্থিত একটি জেলা। এই জেলার উত্তরে নওগাঁ জেলা ও বগুড়া জেলা, দক্ষিণে পাবনা জেলা ও কুষ্টিয়া জেলা, পূর্বে পাবনা জেলা ও সিরাজগঞ্জ জেলা এবং পশ্চিমে রাজশাহী জেলা অবস্থিত। জেলাটির আয়তন ১৯০৫.০৫ বর্গ কিলোমিটার। এই জেলাটি মূলত বাংলাদেশের উত্তর-পশ্চিমের আটটি জেলার মধ্য একটি অন্যতম জেলা। আয়তনের দিক হতে নাটোর বাংলাদেশের ৩৫ তম জেলা। নাটোর বনলতা সেন, রাণী ভবানী, নাটোর রাজবাড়ী, উত্তরা গণভবন, কাঁচাগোল্লা, চলন বিল, হালতির বিল এর জন্য বিখ্যাত। নাটোর জেলা দূর্যোগ প্রবণ এলাকা না হলেও সিংড়া উপজেলা ও লালপুর উপজেলায় আত্রাই নদী এবং পদ্মা নদীতে মাঝে মাঝে বন্যা দেখা দেয়।",True
DIST_17,District,Joypurhat,জয়পুরহাট,DIV_2,,www.joypurhat.gov.bd,জয়পুরহাট জেলা,https://bn.wikipedia.org/wiki/%E0%A6%9C%E0%A6%AF%E0%A6%BC%E0%A6%AA%E0%A7%81%E0%A6%B0%E0%A6%B9%E0%A6%BE%E0%A6%9F%20%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/districts/joypurhat_dist_17.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/00/Green_City_of_Bangladesh.jpg/960px-Green_City_of_Bangladesh.jpg?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,জয়পুরহাট জেলা বাংলাদেশের উত্তর-পশ্চিমাঞ্চলের রাজশাহী বিভাগের একটি প্রশাসনিক অঞ্চল।,True
DIST_18,District,Chapainawabganj,চাঁপাইনবাবগঞ্জ,DIV_2,,www.chapainawabganj.gov.bd,চাঁপাইনবাবগঞ্জ জেলা,https://bn.wikipedia.org/wiki/%E0%A6%9A%E0%A6%BE%E0%A6%81%E0%A6%AA%E0%A6%BE%E0%A6%87%E0%A6%A8%E0%A6%AC%E0%A6%BE%E0%A6%AC%E0%A6%97%E0%A6%9E%E0%A7%8D%E0%A6%9C%20%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/districts/chapainawabganj_dist_18.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a1/Bangladesh_Chapai_Nawabganj_district_locator_map.svg/960px-Bangladesh_Chapai_Nawabganj_district_locator_map.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,চাঁপাইনবাবগঞ্জ জেলা  বাংলাদেশের উত্তর-পশ্চিমাঞ্চলের রাজশাহী বিভাগের একটি প্রশাসনিক অঞ্চল। রাজশাহী বিভাগের অন্তর্গত এই জেলাটিকে কখনো নবাবগঞ্জ এবং চাঁপাই নামেও ডাকা হয়। ভারত উপমহাদেশ বিভাগের আগে এটি মালদহ জেলার একটি অংশ ছিল। তাই এই জেলার ভাষা অনেকটা মালদহ জেলার সাথে মিশে যায়। এই জেলা ১৯৪৭ সালে এটি মালদহ থেকে আলাদা হয়ে পূর্ব পাকিস্থানে অন্তর্ভুক্ত হয় এবং রাজশাহী জেলার একটি মহকুমা হিসেবে গন্য হয়। ১৯৮৪ সালে একটি একক জেলা হিসেবে আত্মপ্রকাশ করে। অনেকে চাঁপাইনবাবগঞ্জ জেলাকে আমের শহর' বা 'আমের দেশ' বলেও জানে।,True
DIST_19,District,Naogaon,নওগাঁ,DIV_2,,www.naogaon.gov.bd,নওগাঁ জেলা,https://bn.wikipedia.org/wiki/%E0%A6%A8%E0%A6%93%E0%A6%97%E0%A6%BE%E0%A6%81%20%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/districts/naogaon_dist_19.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9f/NaogaonDistrict_Bangladesh.jpg/960px-NaogaonDistrict_Bangladesh.jpg?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,"নওগাঁ জেলা বাংলাদেশের উত্তর-পশ্চিমাঞ্চলের রাজশাহী বিভাগের একটি প্রশাসনিক অঞ্চল। উপজেলার সংখ্যানুসারে নওগাঁ বাংলাদেশের একটি “এ” শ্রেণীভুক্ত জেলা। নওগাঁ জেলা ভৌগোলিকভাবে বৃহত্তর বরেন্দ্র ভূমির অংশ। বাংলাদেশের উত্তর-পশ্চিমভাগে বাংলাদেশ-ভারত আন্তর্জাতিক সীমারেখা সংলগ্ন যে ভূখণ্ডটি ১৯৮৪ সালের ১লা মার্চের আগ পর্যন্ত নওগাঁ মহকুমা হিসেবে গণ্য হতো, সেটিই বর্তমান বাংলাদেশের নওগাঁ জেলা।",True
DIST_20,District,Jashore,যশোর,DIV_3,,www.jessore.gov.bd,যশোর জেলা,https://bn.wikipedia.org/wiki/%E0%A6%AF%E0%A6%B6%E0%A7%8B%E0%A6%B0%20%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/districts/jashore_dist_20.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/51/Noapara_Bazar%2C_Noapara_Paurasava%2C_Bangladesh_-_panoramio.jpg/960px-Noapara_Bazar%2C_Noapara_Paurasava%2C_Bangladesh_-_panoramio.jpg?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,যশোর জেলা বাংলাদেশের দক্ষিণ-পশ্চিমাঞ্চলের খুলনা বিভাগের একটি প্রশাসনিক ও রাজনৈতিক গুরুত্বসম্পন্ন  অঞ্চল। উপজেলার সংখ্যানুসারে যশোর বাংলাদেশের একটি “এ” শ্রেণীভুক্ত জেলা। এর অন্য একটি প্রচলিত বানান যশোহর। এটি প্রথম বাংলাদেশের শত্রুমুক্ত বা স্বাধীন জেলা। ভৈরব নদের তীরে অবস্থিত এই যশোরকে ফুলের রাজধানীও বলা হয়। বাংলাদেশের প্রাচীন এবং বৃহত্তর জেলাসমূহের মধ্যে যশোর অন্যতম যা ১৭৮১ খ্রি: প্রতিষ্ঠিত হয়।,True
DIST_21,District,Satkhira,সাতক্ষীরা,DIV_3,,www.satkhira.gov.bd,সাতক্ষীরা জেলা,https://bn.wikipedia.org/wiki/%E0%A6%B8%E0%A6%BE%E0%A6%A4%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A7%80%E0%A6%B0%E0%A6%BE%20%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/districts/satkhira_dist_21.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/be/%E0%A6%B8%E0%A7%81%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A6%B0%E0%A6%AC%E0%A6%A8%2C%E0%A6%B8%E0%A6%BE%E0%A6%A4%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A7%80%E0%A6%B0%E0%A6%BE.jpg/960px-%E0%A6%B8%E0%A7%81%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A6%B0%E0%A6%AC%E0%A6%A8%2C%E0%A6%B8%E0%A6%BE%E0%A6%A4%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A7%80%E0%A6%B0%E0%A6%BE.jpg?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,সাতক্ষীরা জেলা বাংলাদেশের দক্ষিণ-পশ্চিমাঞ্চলের খুলনা বিভাগের একটি প্রশাসনিক অঞ্চল।,True
DIST_22,District,Meherpur,মেহেরপুর,DIV_3,,www.meherpur.gov.bd,মেহেরপুর জেলা,https://bn.wikipedia.org/wiki/%E0%A6%AE%E0%A7%87%E0%A6%B9%E0%A7%87%E0%A6%B0%E0%A6%AA%E0%A7%81%E0%A6%B0%20%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/districts/meherpur_dist_22.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ad/Mujibnagar_Memorial_Bangladesh_Map._%E0%A6%AE%E0%A7%81%E0%A6%9C%E0%A6%BF%E0%A6%AC%E0%A6%A8%E0%A6%97%E0%A6%B0_%E0%A6%B8%E0%A7%8D%E0%A6%AE%E0%A7%83%E0%A6%A4%E0%A6%BF%E0%A6%B8%E0%A7%8C%E0%A6%A7_%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%87%E0%A6%B0_%E0%A6%AE%E0%A6%BE%E0%A6%A8%E0%A6%9A%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A5%A4.jpg/960px-Mujibnagar_Memorial_Bangladesh_Map._%E0%A6%AE%E0%A7%81%E0%A6%9C%E0%A6%BF%E0%A6%AC%E0%A6%A8%E0%A6%97%E0%A6%B0_%E0%A6%B8%E0%A7%8D%E0%A6%AE%E0%A7%83%E0%A6%A4%E0%A6%BF%E0%A6%B8%E0%A7%8C%E0%A6%A7_%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%87%E0%A6%B0_%E0%A6%AE%E0%A6%BE%E0%A6%A8%E0%A6%9A%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A5%A4.jpg?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,"মেহেরপুর জেলা বাংলাদেশের মধ্যাঞ্চলের খুলনা বিভাগের একটি প্রশাসনিক অঞ্চল।মেহেরপুর একটি প্রশাসনিক অঞ্চল, কারণ এটি একটি জেলা এবং এর একটি নির্দিষ্ট প্রশাসনিক কাঠামো রয়েছে, যেমন ৩টি উপজেলা, ৩টি থানা, এবং ১৮টি ইউনিয়ন। প্রশাসনিক অঞ্চল বলতে বোঝায় একটি নির্দিষ্ট ভৌগোলিক এলাকা যা একটি সরকারি বা প্রশাসনিক কাঠামোর অধীনে পরিচালিত হয়। আয়তনের দিক থেকে নারায়ণগঞ্জ জেলার পর বাংলাদেশের অন্যতম ছোট জেলা। মুক্তিযুদ্ধের সময় মেহেরপুরে পাকিস্তান বাহিনী ও মুক্তিযোদ্ধাদের মধ্যে সংঘটিত বেশ কিছু প্রাথমিক যুদ্ধের সাক্ষী।",True
DIST_23,District,Narail,নড়াইল,DIV_3,,www.narail.gov.bd,নড়াইল জেলা,https://bn.wikipedia.org/wiki/%E0%A6%A8%E0%A6%A1%E0%A6%BC%E0%A6%BE%E0%A6%87%E0%A6%B2%20%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/districts/narail_dist_23.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d1/Bangladesh_Narail_district_locator_map.svg/960px-Bangladesh_Narail_district_locator_map.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,"নড়াইল জেলা বাংলাদেশের দক্ষিণাঞ্চলের খুলনা বিভাগের একটি জেলা। ১৮৬১ সালে যশোর জেলার অধীন নড়াইল মহাকুমা প্রতিষ্ঠিত হয়। নড়াইল শব্দটি স্থানীয় লোকমুখে নড়াল নামে উচ্চারিত হয়। ঐ সময় নড়াইল সদর, লোহাগড়া ও কালিয়া থানার সমন্বয়ে এই মহাকুমা গঠিত হয়। ১৯৮৪ সালের ১লা মার্চ নড়াইল মহাকুমাকে জেলায় রুপান্তরিত করা হয় ।",True
DIST_24,District,Chuadanga,চুয়াডাঙ্গা,DIV_3,,www.chuadanga.gov.bd,চুয়াডাঙ্গা জেলা,https://bn.wikipedia.org/wiki/%E0%A6%9A%E0%A7%81%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%A1%E0%A6%BE%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%BE%20%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/districts/chuadanga_dist_24.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/48/Chuadanga_Railway_Station_01.jpg/960px-Chuadanga_Railway_Station_01.jpg?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,"চুয়াডাঙ্গা জেলা  বাংলাদেশের পশ্চিমাঞ্চলের খুলনা বিভাগের একটি প্রশাসনিক অঞ্চল। ১৮৫৯ খ্রিষ্টাব্দে চুয়াডাঙ্গার দর্শনায় বাংলাদেশের প্রথম রেলপথ স্থাপিত হয়। ১৯৭১ সালের ২৬শে মার্চে দক্ষিণ-পশ্চিমাঞ্চলীয় কমান্ড গঠিত হয়েছিল। বাংলাদেশের প্রথম ডাকঘর ""চুয়াডাঙ্গা ডাকঘর"" চুয়াডাঙ্গায় স্থাপিত হয়। দেশের সর্ববৃহৎ চিনিকল কেরু এন্ড কোম্পানি চুয়াডাঙ্গাতে স্থাপিত হয় ১৯৩৮ সালে। চুয়াডাঙ্গা সীমান্তবর্তী জেলা হওয়ায় এখানের মানুষের জীবন যাত্রার মান তেমন একটা ভালো না। জীবিকার তাগিদে অল্প বয়সেই এখানকার মানুষদের শহরমুখী হতে হয়। আবার ঝুঁকিপূর্ণ একটা জেলার তালিকায় এই জেলা অন্তর্ভুক্ত।",True
DIST_25,District,Kushtia,কুষ্টিয়া,DIV_3,,www.kushtia.gov.bd,কুষ্টিয়া জেলা,https://bn.wikipedia.org/wiki/%E0%A6%95%E0%A7%81%E0%A6%B7%E0%A7%8D%E0%A6%9F%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE%20%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/districts/kushtia_dist_25.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9b/%E0%A6%B6%E0%A6%BF%E0%A6%B2%E0%A6%BE%E0%A6%87%E0%A6%A6%E0%A6%B9_%E0%A6%B0%E0%A6%AC%E0%A7%80%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0_%E0%A6%95%E0%A7%81%E0%A6%A0%E0%A6%BF%E0%A6%AC%E0%A6%BE%E0%A6%A1%E0%A6%BC%E0%A6%BF_%28%E0%A7%A8%29.jpg/960px-%E0%A6%B6%E0%A6%BF%E0%A6%B2%E0%A6%BE%E0%A6%87%E0%A6%A6%E0%A6%B9_%E0%A6%B0%E0%A6%AC%E0%A7%80%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0_%E0%A6%95%E0%A7%81%E0%A6%A0%E0%A6%BF%E0%A6%AC%E0%A6%BE%E0%A6%A1%E0%A6%BC%E0%A6%BF_%28%E0%A7%A8%29.jpg?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,"কুষ্টিয়া জেলা বাংলাদেশের দক্ষিণ-পশ্চিমাঞ্চলের খুলনা বিভাগের একটি প্রশাসনিক অঞ্চল। এটি শিল্প, সাহিত্য ও সংস্কৃতির রাজধানী হিসেবে পরিচিত। এটিকে প্রখ্যাত কবি ও গল্পকারের দেশও বলা হয়। জেলার সদরদপ্তর কুষ্টিয়ায় অবস্থিত। ভৌগলিক ভাবে এটি বাংলাদেশের উত্তর ও দক্ষিণবঙ্গের কেন্দ্রস্থল। এর উত্তর পাশে দিয়ে পদ্মা নদী এবং পশ্চিম পাশ দিয়ে মাথাভাঙ্গা ও ইছামতি নদী প্রবাহিত হয়েছে। রবীন্দ্রনাথের স্মৃতিবিজড়িত শিলাইদহ কুঠিবাড়ি ও লালনের মাজার এখানকার অন্যতম আকর্ষণ।
১৯৪৭ সালে পূর্ব পাকিস্তানের একটি জেলা হিসেবে কুষ্টিয়া জেলা প্রতিষ্ঠিত হয়। প্রতিষ্ঠার সময় এটি রাজশাহী বিভাগের অন্তর্ভুক্ত ছিল।",True
